"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Espoo Tapiola","2024","5","30","18:00","-1","0","23.4"
"Espoo Tapiola","2024","5","30","19:00","-1","0","21.9"
"Espoo Tapiola","2024","5","30","20:00","-1","0","21.9"
"Espoo Tapiola","2024","5","30","21:00","-1","0","21.2"
"Espoo Tapiola","2024","5","30","22:00","-1","0","20.7"
"Espoo Tapiola","2024","5","30","23:00","-1","0","18"
"Espoo Tapiola","2024","5","31","00:00","-1","0","16.4"
"Espoo Tapiola","2024","5","31","01:00","-1","0","15.2"
"Espoo Tapiola","2024","5","31","02:00","-1","0","14.5"
"Espoo Tapiola","2024","5","31","03:00","-1","0","14.2"
"Espoo Tapiola","2024","5","31","04:00","-1","0","14.3"
"Espoo Tapiola","2024","5","31","05:00","-1","0","15"
"Espoo Tapiola","2024","5","31","06:00","-1","0","15.9"
"Espoo Tapiola","2024","5","31","07:00","-1","0","18.1"
"Espoo Tapiola","2024","5","31","08:00","-1","0","20.4"
"Espoo Tapiola","2024","5","31","09:00","-1","0","21.7"
"Espoo Tapiola","2024","5","31","10:00","-1","0","24"
"Espoo Tapiola","2024","5","31","11:00","-1","0","25.2"
"Espoo Tapiola","2024","5","31","12:00","-1","0","25"
"Espoo Tapiola","2024","5","31","13:00","-1","0","25"
"Espoo Tapiola","2024","5","31","14:00","-1","0","25.2"
"Espoo Tapiola","2024","5","31","15:00","-1","0","25.7"
"Espoo Tapiola","2024","5","31","16:00","-1","0","25.9"
"Espoo Tapiola","2024","5","31","17:00","-1","0","24.7"
"Espoo Tapiola","2024","5","31","18:00","-1","0","23.5"
"Espoo Tapiola","2024","5","31","19:00","-1","0","23.9"
"Espoo Tapiola","2024","5","31","20:00","-1","0","23.6"
"Espoo Tapiola","2024","5","31","21:00","-1","0","23.2"
"Espoo Tapiola","2024","5","31","22:00","-1","0","21.1"
"Espoo Tapiola","2024","5","31","23:00","-1","0","19.5"
"Espoo Tapiola","2024","6","1","00:00","-1","0","17.8"
"Espoo Tapiola","2024","6","1","01:00","-1","0","16.5"
"Espoo Tapiola","2024","6","1","02:00","-1","0","15.7"
"Espoo Tapiola","2024","6","1","03:00","-1","0","15.1"
"Espoo Tapiola","2024","6","1","04:00","-1","0","15.8"
"Espoo Tapiola","2024","6","1","05:00","-1","0","15.6"
"Espoo Tapiola","2024","6","1","06:00","-1","0","16.8"
"Espoo Tapiola","2024","6","1","07:00","-1","0","19.3"
"Espoo Tapiola","2024","6","1","08:00","-1","0","20.7"
"Espoo Tapiola","2024","6","1","09:00","-1","0","22.3"
"Espoo Tapiola","2024","6","1","10:00","-1","0","24.2"
"Espoo Tapiola","2024","6","1","11:00","-1","0","25.5"
"Espoo Tapiola","2024","6","1","12:00","-1","0","25.3"
"Espoo Tapiola","2024","6","1","13:00","-1","0","24.7"
"Espoo Tapiola","2024","6","1","14:00","-1","0","25.7"
"Espoo Tapiola","2024","6","1","15:00","-1","0","25.7"
"Espoo Tapiola","2024","6","1","16:00","-1","0","24.8"
"Espoo Tapiola","2024","6","1","17:00","-1","0","23.7"
"Espoo Tapiola","2024","6","1","18:00","-1","0","22.9"
"Espoo Tapiola","2024","6","1","19:00","-1","0","22.1"
"Espoo Tapiola","2024","6","1","20:00","-1","0","21.3"
"Espoo Tapiola","2024","6","1","21:00","-1","0","21.5"
"Espoo Tapiola","2024","6","1","22:00","-1","0","20.9"
"Espoo Tapiola","2024","6","1","23:00","-1","0","20.1"
"Espoo Tapiola","2024","6","2","00:00","-1","0","19.9"
"Espoo Tapiola","2024","6","2","01:00","-1","0","19.8"
"Espoo Tapiola","2024","6","2","02:00","-1","0","19"
"Espoo Tapiola","2024","6","2","03:00","-1","1.97","18.2"
"Espoo Tapiola","2024","6","2","04:00","-1","0","17.1"
"Espoo Tapiola","2024","6","2","05:00","-1","0","16.8"
"Espoo Tapiola","2024","6","2","06:00","-1","0","16.9"
"Espoo Tapiola","2024","6","2","07:00","-1","0","17.3"
"Espoo Tapiola","2024","6","2","08:00","-1","0","17.8"
"Espoo Tapiola","2024","6","2","09:00","-1","0","19.1"
"Espoo Tapiola","2024","6","2","10:00","-1","0","20.3"
"Espoo Tapiola","2024","6","2","11:00","-1","0","21"
"Espoo Tapiola","2024","6","2","12:00","-1","0","20.9"
"Espoo Tapiola","2024","6","2","13:00","-1","0","22.8"
"Espoo Tapiola","2024","6","2","14:00","-1","0","23.9"
"Espoo Tapiola","2024","6","2","15:00","-1","0","23.4"
"Espoo Tapiola","2024","6","2","16:00","-1","0","23.7"
"Espoo Tapiola","2024","6","2","17:00","-1","0","23.5"
"Espoo Tapiola","2024","6","2","18:00","-1","0","22.4"
"Espoo Tapiola","2024","6","2","19:00","-1","0","22.2"
"Espoo Tapiola","2024","6","2","20:00","-1","0","22.2"
"Espoo Tapiola","2024","6","2","21:00","-1","0","21.5"
"Espoo Tapiola","2024","6","2","22:00","-1","0","20.3"
"Espoo Tapiola","2024","6","2","23:00","-1","0","18.8"
"Espoo Tapiola","2024","6","3","00:00","-1","0","16.9"
"Espoo Tapiola","2024","6","3","01:00","-1","0","16.4"
"Espoo Tapiola","2024","6","3","02:00","-1","0","15.9"
"Espoo Tapiola","2024","6","3","03:00","-1","0","15.1"
"Espoo Tapiola","2024","6","3","04:00","-1","0","14.6"
"Espoo Tapiola","2024","6","3","05:00","-1","0","14.5"
"Espoo Tapiola","2024","6","3","06:00","-1","0","15.2"
"Espoo Tapiola","2024","6","3","07:00","-1","0","17"
"Espoo Tapiola","2024","6","3","08:00","-1","0","18.2"
"Espoo Tapiola","2024","6","3","09:00","-1","0","20.2"
"Espoo Tapiola","2024","6","3","10:00","-1","0","22.3"
"Espoo Tapiola","2024","6","3","11:00","-1","0","23.1"
"Espoo Tapiola","2024","6","3","12:00","-1","0","24.2"
"Espoo Tapiola","2024","6","3","13:00","-1","0","23.7"
"Espoo Tapiola","2024","6","3","14:00","-1","0","24.5"
"Espoo Tapiola","2024","6","3","15:00","-1","0","25.5"
"Espoo Tapiola","2024","6","3","16:00","-1","0.32","24"
"Espoo Tapiola","2024","6","3","17:00","-1","0","23.4"
"Espoo Tapiola","2024","6","3","18:00","-1","0","23"
"Espoo Tapiola","2024","6","3","19:00","-1","0","24.4"
"Espoo Tapiola","2024","6","3","20:00","-1","0","24.1"
"Espoo Tapiola","2024","6","3","21:00","-1","0","23.4"
"Espoo Tapiola","2024","6","3","22:00","-1","0","22.1"
"Espoo Tapiola","2024","6","3","23:00","-1","0","21.1"
"Espoo Tapiola","2024","6","4","00:00","-1","0","20.2"
"Espoo Tapiola","2024","6","4","01:00","-1","0","19"
"Espoo Tapiola","2024","6","4","02:00","-1","0","18"
"Espoo Tapiola","2024","6","4","03:00","-1","0","16.5"
"Espoo Tapiola","2024","6","4","04:00","-1","0","16.2"
"Espoo Tapiola","2024","6","4","05:00","-1","0","13.6"
"Espoo Tapiola","2024","6","4","06:00","-1","0","16.7"
"Espoo Tapiola","2024","6","4","07:00","-1","0","18.2"
"Espoo Tapiola","2024","6","4","08:00","-1","0","19.1"
"Espoo Tapiola","2024","6","4","09:00","-1","0","18.9"
"Espoo Tapiola","2024","6","4","10:00","-1","0","19.8"
"Espoo Tapiola","2024","6","4","11:00","-1","0","21.7"
"Espoo Tapiola","2024","6","4","12:00","-1","0","22.2"
"Espoo Tapiola","2024","6","4","13:00","-1","0","24"
"Espoo Tapiola","2024","6","4","14:00","-1","0","24.2"
"Espoo Tapiola","2024","6","4","15:00","-1","0","24.3"
"Espoo Tapiola","2024","6","4","16:00","-1","0","24.9"
"Espoo Tapiola","2024","6","4","17:00","-1","0","25"
"Espoo Tapiola","2024","6","4","18:00","-1","0","24.1"
"Espoo Tapiola","2024","6","4","19:00","-1","0","24"
"Espoo Tapiola","2024","6","4","20:00","-1","0","23.9"
"Espoo Tapiola","2024","6","4","21:00","-1","0","23.7"
"Espoo Tapiola","2024","6","4","22:00","-1","0","22.7"
"Espoo Tapiola","2024","6","4","23:00","-1","0","20.6"
"Espoo Tapiola","2024","6","5","00:00","-1","0","18.6"
"Espoo Tapiola","2024","6","5","01:00","-1","0","17"
"Espoo Tapiola","2024","6","5","02:00","-1","0","13.7"
"Espoo Tapiola","2024","6","5","03:00","-1","0","12.4"
"Espoo Tapiola","2024","6","5","04:00","-1","0","11.8"
"Espoo Tapiola","2024","6","5","05:00","-1","0","10.9"
"Espoo Tapiola","2024","6","5","06:00","-1","0","11"
"Espoo Tapiola","2024","6","5","07:00","-1","0","13.4"
"Espoo Tapiola","2024","6","5","08:00","-1","0","16.5"
"Espoo Tapiola","2024","6","5","09:00","-1","0","18"
"Espoo Tapiola","2024","6","5","10:00","-1","0","19.7"
"Espoo Tapiola","2024","6","5","11:00","-1","0","19.9"
"Espoo Tapiola","2024","6","5","12:00","-1","0","19.5"
"Espoo Tapiola","2024","6","5","13:00","-1","0","20.5"
"Espoo Tapiola","2024","6","5","14:00","-1","0","20.4"
"Espoo Tapiola","2024","6","5","15:00","-1","0","22.2"
"Espoo Tapiola","2024","6","5","16:00","-1","0","22.7"
"Espoo Tapiola","2024","6","5","17:00","-1","0","22.3"
"Espoo Tapiola","2024","6","5","18:00","-1","0","22.4"
"Espoo Tapiola","2024","6","5","19:00","-1","0","21.7"
"Espoo Tapiola","2024","6","5","20:00","-1","0","21.3"
"Espoo Tapiola","2024","6","5","21:00","-1","0","20.8"
"Espoo Tapiola","2024","6","5","22:00","-1","0","20"
"Espoo Tapiola","2024","6","5","23:00","-1","0","18.9"
"Espoo Tapiola","2024","6","6","00:00","-1","0","16.2"
"Espoo Tapiola","2024","6","6","01:00","-1","0","13.6"
"Espoo Tapiola","2024","6","6","02:00","-1","0","12.2"
"Espoo Tapiola","2024","6","6","03:00","-1","0","11.2"
"Espoo Tapiola","2024","6","6","04:00","-1","0","10.7"
"Espoo Tapiola","2024","6","6","05:00","-1","0","10.4"
"Espoo Tapiola","2024","6","6","06:00","-1","0","13"
"Espoo Tapiola","2024","6","6","07:00","-1","0","16.3"
"Espoo Tapiola","2024","6","6","08:00","-1","0","17.6"
"Espoo Tapiola","2024","6","6","09:00","-1","0","18.6"
"Espoo Tapiola","2024","6","6","10:00","-1","0","19"
"Espoo Tapiola","2024","6","6","11:00","-1","0","18"
"Espoo Tapiola","2024","6","6","12:00","-1","0","17.7"
"Espoo Tapiola","2024","6","6","13:00","-1","0","17.1"
"Espoo Tapiola","2024","6","6","14:00","-1","0.22","16.7"
"Espoo Tapiola","2024","6","6","15:00","-1","0","16.6"
"Espoo Tapiola","2024","6","6","16:00","-1","0","14.7"
"Espoo Tapiola","2024","6","6","17:00","-1","0.08","15"
"Espoo Tapiola","2024","6","6","18:00","-1","0","16.7"
"Espoo Tapiola","2024","6","6","19:00","-1","0","17.2"
"Espoo Tapiola","2024","6","6","20:00","-1","0","17.3"
"Espoo Tapiola","2024","6","6","21:00","-1","0","17.3"
"Espoo Tapiola","2024","6","6","22:00","-1","0","16.6"
"Espoo Tapiola","2024","6","6","23:00","-1","0","14.5"
"Espoo Tapiola","2024","6","7","00:00","-1","0","13.4"
"Espoo Tapiola","2024","6","7","01:00","-1","0","13"
"Espoo Tapiola","2024","6","7","02:00","-1","0","12.3"
"Espoo Tapiola","2024","6","7","03:00","-1","0","11.5"
"Espoo Tapiola","2024","6","7","04:00","-1","0","9.8"
"Espoo Tapiola","2024","6","7","05:00","-1","0","7.7"
"Espoo Tapiola","2024","6","7","06:00","-1","0","8.1"
"Espoo Tapiola","2024","6","7","07:00","-1","0","10.8"
"Espoo Tapiola","2024","6","7","08:00","-1","0","14.4"
"Espoo Tapiola","2024","6","7","09:00","-1","0","15.2"
"Espoo Tapiola","2024","6","7","10:00","-1","0","17.8"
"Espoo Tapiola","2024","6","7","11:00","-1","0","17.2"
"Espoo Tapiola","2024","6","7","12:00","-1","0","16.5"
"Espoo Tapiola","2024","6","7","13:00","-1","0","16.9"
"Espoo Tapiola","2024","6","7","14:00","-1","0","17.6"
"Espoo Tapiola","2024","6","7","15:00","-1","0","15.5"
"Espoo Tapiola","2024","6","7","16:00","-1","0","16.4"
"Espoo Tapiola","2024","6","7","17:00","-1","0","17.2"
"Espoo Tapiola","2024","6","7","18:00","-1","0","17.3"
"Espoo Tapiola","2024","6","7","19:00","-1","0","17"
"Espoo Tapiola","2024","6","7","20:00","-1","0","17.1"
"Espoo Tapiola","2024","6","7","21:00","-1","0","16.3"
"Espoo Tapiola","2024","6","7","22:00","-1","0","15.1"
"Espoo Tapiola","2024","6","7","23:00","-1","0","13.5"
"Espoo Tapiola","2024","6","8","00:00","-1","0","11.1"
"Espoo Tapiola","2024","6","8","01:00","-1","0","10"
"Espoo Tapiola","2024","6","8","02:00","-1","0","8.9"
"Espoo Tapiola","2024","6","8","03:00","-1","0","8.2"
"Espoo Tapiola","2024","6","8","04:00","-1","0","7.2"
"Espoo Tapiola","2024","6","8","05:00","-1","0","6.5"
"Espoo Tapiola","2024","6","8","06:00","-1","0","7.4"
"Espoo Tapiola","2024","6","8","07:00","-1","0","9.1"
"Espoo Tapiola","2024","6","8","08:00","-1","0","12.4"
"Espoo Tapiola","2024","6","8","09:00","-1","0","13.5"
"Espoo Tapiola","2024","6","8","10:00","-1","0","13.5"
"Espoo Tapiola","2024","6","8","11:00","-1","0","13.5"
"Espoo Tapiola","2024","6","8","12:00","-1","0","14.2"
"Espoo Tapiola","2024","6","8","13:00","-1","0","15.5"
"Espoo Tapiola","2024","6","8","14:00","-1","2","14"
"Espoo Tapiola","2024","6","8","15:00","-1","0","15"
"Espoo Tapiola","2024","6","8","16:00","-1","1.02","16.1"
"Espoo Tapiola","2024","6","8","17:00","-1","0.1","15.6"
"Espoo Tapiola","2024","6","8","18:00","-1","0","16.3"
"Espoo Tapiola","2024","6","8","19:00","-1","0","15.2"
"Espoo Tapiola","2024","6","8","20:00","-1","0","16.1"
"Espoo Tapiola","2024","6","8","21:00","-1","0","16.2"
"Espoo Tapiola","2024","6","8","22:00","-1","0","15.2"
"Espoo Tapiola","2024","6","8","23:00","-1","0","13.3"
"Espoo Tapiola","2024","6","9","00:00","-1","0","11.2"
"Espoo Tapiola","2024","6","9","01:00","-1","0","10.1"
"Espoo Tapiola","2024","6","9","02:00","-1","0","9.4"
"Espoo Tapiola","2024","6","9","03:00","-1","0","9.4"
"Espoo Tapiola","2024","6","9","04:00","-1","0","10.2"
"Espoo Tapiola","2024","6","9","05:00","-1","0","10.7"
"Espoo Tapiola","2024","6","9","06:00","-1","0","12.4"
"Espoo Tapiola","2024","6","9","07:00","-1","0","13.6"
"Espoo Tapiola","2024","6","9","08:00","-1","0","13.8"
"Espoo Tapiola","2024","6","9","09:00","-1","0.13","12.7"
"Espoo Tapiola","2024","6","9","10:00","-1","0.23","12.2"
"Espoo Tapiola","2024","6","9","11:00","-1","0.48","12.6"
"Espoo Tapiola","2024","6","9","12:00","-1","0.33","12.5"
"Espoo Tapiola","2024","6","9","13:00","-1","0.87","12.3"
"Espoo Tapiola","2024","6","9","14:00","-1","0.37","12.8"
"Espoo Tapiola","2024","6","9","15:00","-1","0","15.3"
"Espoo Tapiola","2024","6","9","16:00","-1","0","15.6"
"Espoo Tapiola","2024","6","9","17:00","-1","0","15.9"
"Espoo Tapiola","2024","6","9","18:00","-1","0","15.2"
"Espoo Tapiola","2024","6","9","19:00","-1","0","14.3"
"Espoo Tapiola","2024","6","9","20:00","-1","0","14"
"Espoo Tapiola","2024","6","9","21:00","-1","0","13.5"
"Espoo Tapiola","2024","6","9","22:00","-1","0","13.1"
"Espoo Tapiola","2024","6","9","23:00","-1","0","12"
"Espoo Tapiola","2024","6","10","00:00","-1","0","10.3"
"Espoo Tapiola","2024","6","10","01:00","-1","0.13","9.5"
"Espoo Tapiola","2024","6","10","02:00","-1","0","9.5"
"Espoo Tapiola","2024","6","10","03:00","-1","0.58","10.3"
"Espoo Tapiola","2024","6","10","04:00","-1","0.48","9.5"
"Espoo Tapiola","2024","6","10","05:00","-1","0.07","9.7"
"Espoo Tapiola","2024","6","10","06:00","-1","3.47","9.7"
"Espoo Tapiola","2024","6","10","07:00","-1","0.3","8.8"
"Espoo Tapiola","2024","6","10","08:00","-1","0.57","10.2"
"Espoo Tapiola","2024","6","10","09:00","-1","0","11.9"
"Espoo Tapiola","2024","6","10","10:00","-1","0","13.4"
"Espoo Tapiola","2024","6","10","11:00","-1","0","14.8"
"Espoo Tapiola","2024","6","10","12:00","-1","0","15.1"
"Espoo Tapiola","2024","6","10","13:00","-1","0.08","14.6"
"Espoo Tapiola","2024","6","10","14:00","-1","0","15.9"
"Espoo Tapiola","2024","6","10","15:00","-1","0","16.6"
"Espoo Tapiola","2024","6","10","16:00","-1","0","17.1"
"Espoo Tapiola","2024","6","10","17:00","-1","0.5","15.8"
"Espoo Tapiola","2024","6","10","18:00","-1","0.53","12.4"
"Espoo Tapiola","2024","6","10","19:00","-1","0.47","12.9"
"Espoo Tapiola","2024","6","10","20:00","-1","0","13.3"
"Espoo Tapiola","2024","6","10","21:00","-1","0","13.1"
"Espoo Tapiola","2024","6","10","22:00","-1","0","12.3"
"Espoo Tapiola","2024","6","10","23:00","-1","0","11.4"
"Espoo Tapiola","2024","6","11","00:00","-1","0","12"
"Espoo Tapiola","2024","6","11","01:00","-1","0","12"
"Espoo Tapiola","2024","6","11","02:00","-1","0","11.7"
"Espoo Tapiola","2024","6","11","03:00","-1","0","11.7"
"Espoo Tapiola","2024","6","11","04:00","-1","0","11.8"
"Espoo Tapiola","2024","6","11","05:00","-1","0","11.1"
"Espoo Tapiola","2024","6","11","06:00","-1","0","11.8"
"Espoo Tapiola","2024","6","11","07:00","-1","0","12.8"
"Espoo Tapiola","2024","6","11","08:00","-1","0","13.2"
"Espoo Tapiola","2024","6","11","09:00","-1","0","14"
"Espoo Tapiola","2024","6","11","10:00","-1","0","15.8"
"Espoo Tapiola","2024","6","11","11:00","-1","0","16.2"
"Espoo Tapiola","2024","6","11","12:00","-1","0","16.6"
"Espoo Tapiola","2024","6","11","13:00","-1","0","17.2"
"Espoo Tapiola","2024","6","11","14:00","-1","0","18.2"
"Espoo Tapiola","2024","6","11","15:00","-1","0","18.3"
"Espoo Tapiola","2024","6","11","16:00","-1","0","18.2"
"Espoo Tapiola","2024","6","11","17:00","-1","0","17.7"
"Espoo Tapiola","2024","6","11","18:00","-1","0","17.6"
"Espoo Tapiola","2024","6","11","19:00","-1","0","16.8"
"Espoo Tapiola","2024","6","11","20:00","-1","0","16.5"
"Espoo Tapiola","2024","6","11","21:00","-1","0","15.4"
"Espoo Tapiola","2024","6","11","22:00","-1","0","13.3"
"Espoo Tapiola","2024","6","11","23:00","-1","0","12.2"
"Espoo Tapiola","2024","6","12","00:00","-1","0","11.5"
"Espoo Tapiola","2024","6","12","01:00","-1","0","10.7"
"Espoo Tapiola","2024","6","12","02:00","-1","0","11.2"
"Espoo Tapiola","2024","6","12","03:00","-1","0.15","11.4"
"Espoo Tapiola","2024","6","12","04:00","-1","0","11.3"
"Espoo Tapiola","2024","6","12","05:00","-1","0.07","11.1"
"Espoo Tapiola","2024","6","12","06:00","-1","0.22","11.7"
"Espoo Tapiola","2024","6","12","07:00","-1","0.02","11.6"
"Espoo Tapiola","2024","6","12","08:00","-1","0","11.9"
"Espoo Tapiola","2024","6","12","09:00","-1","0","13.6"
"Espoo Tapiola","2024","6","12","10:00","-1","0","15.4"
"Espoo Tapiola","2024","6","12","11:00","-","0","16.2"
"Espoo Tapiola","2024","6","12","12:00","-","0","16.1"
"Espoo Tapiola","2024","6","12","13:00","-1","0","15.9"
"Espoo Tapiola","2024","6","12","14:00","-1","0","17.4"
"Espoo Tapiola","2024","6","12","15:00","-1","0","18.2"
"Espoo Tapiola","2024","6","12","16:00","-1","0","17.7"
"Espoo Tapiola","2024","6","12","17:00","-1","0","18.2"
"Espoo Tapiola","2024","6","12","18:00","-1","0","18.5"
"Espoo Tapiola","2024","6","12","19:00","-1","0","16.3"
"Espoo Tapiola","2024","6","12","20:00","-1","0","15.9"
"Espoo Tapiola","2024","6","12","21:00","-1","0","15.9"
"Espoo Tapiola","2024","6","12","22:00","-1","0","15.6"
"Espoo Tapiola","2024","6","12","23:00","-1","0","12.6"
"Espoo Tapiola","2024","6","13","00:00","-1","0","12.5"
"Espoo Tapiola","2024","6","13","01:00","-1","0","11.6"
"Espoo Tapiola","2024","6","13","02:00","-1","0","12.3"
"Espoo Tapiola","2024","6","13","03:00","-1","0","12.2"
"Espoo Tapiola","2024","6","13","04:00","-1","0","11.9"
"Espoo Tapiola","2024","6","13","05:00","-1","0","12.2"
"Espoo Tapiola","2024","6","13","06:00","-1","0","12.8"
"Espoo Tapiola","2024","6","13","07:00","-1","0","13.3"
"Espoo Tapiola","2024","6","13","08:00","-1","0","13.8"
"Espoo Tapiola","2024","6","13","09:00","-1","0","14.5"
"Espoo Tapiola","2024","6","13","10:00","-1","0","15.1"
"Espoo Tapiola","2024","6","13","11:00","-1","0","15.5"
"Espoo Tapiola","2024","6","13","12:00","-1","0","15"
"Espoo Tapiola","2024","6","13","13:00","-1","0","16.7"
"Espoo Tapiola","2024","6","13","14:00","-1","0","16.3"
"Espoo Tapiola","2024","6","13","15:00","-1","0","17.4"
"Espoo Tapiola","2024","6","13","16:00","-1","0","18"
"Espoo Tapiola","2024","6","13","17:00","-1","0","17.6"
"Espoo Tapiola","2024","6","13","18:00","-1","0","17"
"Espoo Tapiola","2024","6","13","19:00","-1","0","16.4"
"Espoo Tapiola","2024","6","13","20:00","-1","0","16.8"
"Espoo Tapiola","2024","6","13","21:00","-1","0","16.7"
"Espoo Tapiola","2024","6","13","22:00","-1","0","15.8"
"Espoo Tapiola","2024","6","13","23:00","-1","0","14.3"
"Espoo Tapiola","2024","6","14","00:00","-1","0","11.3"
"Espoo Tapiola","2024","6","14","01:00","-1","0","10.3"
"Espoo Tapiola","2024","6","14","02:00","-1","0","10.3"
"Espoo Tapiola","2024","6","14","03:00","-1","0","10.8"
"Espoo Tapiola","2024","6","14","04:00","-1","0","11"
"Espoo Tapiola","2024","6","14","05:00","-1","0","10.9"
"Espoo Tapiola","2024","6","14","06:00","-1","0","11.1"
"Espoo Tapiola","2024","6","14","07:00","-1","0","11.5"
"Espoo Tapiola","2024","6","14","08:00","-1","0","12.7"
"Espoo Tapiola","2024","6","14","09:00","-1","0","13.6"
"Espoo Tapiola","2024","6","14","10:00","-1","0.12","15.6"
"Espoo Tapiola","2024","6","14","11:00","-1","0","15.3"
"Espoo Tapiola","2024","6","14","12:00","-1","0","15.1"
"Espoo Tapiola","2024","6","14","13:00","-1","0","16.4"
"Espoo Tapiola","2024","6","14","14:00","-1","0","17"
"Espoo Tapiola","2024","6","14","15:00","-1","0","17.5"
"Espoo Tapiola","2024","6","14","16:00","-1","0","17.3"
